gender,birthday,days_watched,mean_score,watching,completed,on_hold,dropped,plan_to_watch,total_entries,rewatched,episodes_watched,score,genres,keywords,type,episodes,aired,premiered,status,producers,studios,source,duration,rating_y,rank,popularity,favorites,scored_by,members,duration_class,episodes_class,rating
Female,,212.8,6.68,16,636,303,0,45,1000,10,12781,6.54,"Comedy, Romance, Sci-Fi, Ecchi","high school student named takeya ikuhara, ufo containing 150 aliens crash, slave ,"" leaving, one year ago, one misty morning, one could fix, japanese government decided, named ren, aliens ends, housed one, japanese citizens, wanting nothing, takes pity, stay program, human society, free days, extremely distrustful, eventually found, imprints upon, bestow upon, truck carrying, upon, truck, wants, teaching, shores, ship, serves, saves, riverbank, remain, releasing, race, personal, ordinary, order, mingle, matter, master, make, language, landed, kasai, japan, humans, however, home, hit, familiar, end, enacted, dropping, despite, designation, dears, dears, customs, culture, confinement, capsule, bringing, become, allow, alien",TV,12.0,"Jul 11, 2004 to Sep 26, 2004",summer,Finished Airing,"Bandai Visual, HAL Film Maker, Genco, Lantis",Daume,Manga,23.0,R+ - Mild Nudity,6895,1637,360,81340,153306,standard,medium,low
Female,,212.8,6.68,16,636,303,0,45,1000,10,12781,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.27,"Comedy, Drama, Fantasy","arika must make many sacrifices, mashiro blan de windbloom, arika yumemiya enrolls, arika soon realizes, arika quickly adjusts, arika makes friends, unsavory political dealings, navigating social relationships, highest rank responsible, days eagerly training, bestows destructive abilities, advanced materializing equipment, arika also wishes, numerous personal dilemmas, distinguished otome student, truly wishes, personal bodyguard, virgin girl, super weapon, specific nation, nina wáng, mal rewrite, current princess, otome —, meister otome, garderobe academy, windbloom, otome, otome, otome, academy, academy, written, use, spends, skills, side, process, mother, kingdom, kingdom, however, hime, highly, goals, fraught, find, environment, developing, dangers, bombarded, becoming, become, attending, assigned, achieve, able",TV,26.0,"Oct 7, 2005 to Mar 31, 2006",fall,Finished Airing,"Bandai Visual, Lantis, TV Tokyo Music",Sunrise,Original,23.0,PG-13 - Teens 13 or older,3035,3249,312,26021,53110,standard,long,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.28,"Comedy, Romance, Supernatural","college student keiichi morisato dials, beautiful goddess named belldandy appears, accidentally gets connected, goddess hotline, belldandy move, wrong number, soon afterwards, skuld move, sisters urd, old shrine, getting kicked, keiichi, belldandy, ordering, mirror, front, food, dormitory, dorm",OVA,5.0,"Feb 21, 1993 to May 17, 1994",,Finished Airing,"Bandai Visual, KSS, Pony Canyon, TBS, Kodansha, Half H.P Studio, Nichion",AIC,Manga,30.0,PG-13 - Teens 13 or older,2970,3142,259,27828,56581,long,short,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.1,"Comedy, Drama, Romance","kaoru immediately identified, bewildered girl dressed, two children, train station, lives alone, kaoru invited, kaoru hanabishi, hanabishi family, first place, empty lot, devastated girl, deepest part, college student, childhood friend, betrothed fiancee, aoi sakuraba, aoi sakuraba, also reminded, additional clues, kaoru, girl, way, way, volunteered, turned, turned, tokyo, surprising, supplied, revelation, photo, next, neighborhood, met, memory, marry, looking, left, knowing, kimono, happened, guide, front, destination, came, beautiful, asked, apartment, address",TV,24.0,"Apr 11, 2002 to Sep 26, 2002",spring,Finished Airing,"Movic, Fuji TV, Pioneer LDC, Cosmic Ray",J.C.Staff,Manga,23.0,PG-13 - Teens 13 or older,3959,2054,472,55020,114544,standard,long,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.39,"Comedy, Drama, Romance, Sci-Fi, Ecchi","chii cannot download information onto, look exactly like human beings, look like humans, young country boy, real human emotions, say one word, college entrance exams, chii ,"", one evening, urban legend, special units, romance flourish, poor background, personal computers, newest fad, mal rewrite, love toward, love remain, let alone, hideki tries, hideki motosuwa, hideki decides, hard drive, fashioned way, eventually becomes, computers start, chobit ,"", barely afford, walking home, studying hard, abandoned persocom, human, chii, college, studying, persocom, home, written, world, unravel, unlike, time, thoughts, teach, taking, seems, persocoms, persocoms, owner, old, name, mystery, may, managing, however, get, friends, finds, expenses, defective, coming, along, activate",TV,26.0,"Apr 3, 2002 to Sep 25, 2002",spring,Finished Airing,"TBS, Pioneer LDC",Madhouse,Manga,24.0,PG-13 - Teens 13 or older,2429,484,4171,260280,499608,standard,long,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.16,"Action, Comedy, Fantasy, Romance","wimpy middle school student, longtime crush risa harada, fated family legacy —, steal valuable works, infamous phantom thief, greatest adversary could, confusion constantly clouding, elusive art thief, unexpected turn, though daisuke, strange heritage, redeeming qualities, mal rewrite, finally decides, dark mousy, daisuke realizes, daisuke niwa, daisuke finds, daisuke finds, 14th birthday, one classmate, risa, family, art, one, written, whenever, unwilling, unaware, transforming, struggling, since, set, relationships, rejected, planning, name, mother, mother, mind, mind, love, long, let, known, however, headed, fight, events, doubt, confess, clumsy, classmates, certainly, boy, born, block",TV,26.0,"Apr 3, 2003 to Sep 25, 2003",spring,Finished Airing,Kadokawa Shoten,Xebec,Manga,23.0,PG-13 - Teens 13 or older,3644,1374,1281,100490,188690,standard,long,unknown
,,30.0,7.71,5,54,4,3,0,66,0,1817,6.54,"Comedy, Romance, Sci-Fi, Ecchi","high school student named takeya ikuhara, ufo containing 150 aliens crash, slave ,"" leaving, one year ago, one misty morning, one could fix, japanese government decided, named ren, aliens ends, housed one, japanese citizens, wanting nothing, takes pity, stay program, human society, free days, extremely distrustful, eventually found, imprints upon, bestow upon, truck carrying, upon, truck, wants, teaching, shores, ship, serves, saves, riverbank, remain, releasing, race, personal, ordinary, order, mingle, matter, master, make, language, landed, kasai, japan, humans, however, home, hit, familiar, end, enacted, dropping, despite, designation, dears, dears, customs, culture, confinement, capsule, bringing, become, allow, alien",TV,12.0,"Jul 11, 2004 to Sep 26, 2004",summer,Finished Airing,"Bandai Visual, HAL Film Maker, Genco, Lantis",Daume,Manga,23.0,R+ - Mild Nudity,6895,1637,360,81340,153306,standard,medium,low
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.91,Action,"internal conflicts within mithril threaten, school girl kaname chidori return, powerful arm slave models, overcoming various tumultuous events, inner battles amidst life, independent terrorist organization known, normal high school lives, mercenary sergeant sousuke sagara, antics often drive, new problems begin, lives calm, sousuke face, sousuke continues, kaname attempts, wreak unity, wall )., threatening fights, right choices, mal rewrite, even though, civilian population, mithril, kaname, new, written, worsen, world, whispered, time, support, stake, situation, series, peace, mission, manage, make, however, future, failures, endeavors, efforts, change, betrayals, assimilate, appearance, appear, amalgam, able",TV,13.0,"Jul 14, 2005 to Oct 20, 2005",summer,Finished Airing,"WOWOW, Kadokawa Shoten, KlockWorx, Happinet Pictures",Kyoto Animation,Light novel,24.0,R - 17+ (violence & profanity),818,981,1299,151440,267888,standard,medium,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,7.74,"Action, Award Winning, Drama, Romance, Sci-Fi","human beings whose biological traits, art military mobile suits known, space colony heliopolis remains neutral, year cosmic era 0071, great war raging across, military organization composed, young soldiers experience, college friends join, kira take control, mobile suits, advanced beings, university student, unaltered people, ship run, seeking shelter, planet earth, mal rewrite, made colonies, kira yamato, five state, final gundam, earth alliance, deep hatred, rebellious coordinators, coordinators drove, zaft manages, space, heliopolis, colony, war, kira, coordinators, zaft, written, thrown, surviving, strike, steal, set, remain, naturals, naturals, man, make, loss, life, horrors, gundams, galaxy, four, effort, disarray, crew, coordinator, comes, birth, battle, attacks, archangel, altered",TV,50.0,"Oct 5, 2002 to Sep 27, 2003",fall,Finished Airing,"Sotsu, Asatsu DK, Mainichi Broadcasting System, Sony Music Entertainment, Atelier Musa",Sunrise,Original,24.0,R - 17+ (violence & profanity),1208,1429,3677,99438,178914,standard,long,unknown
,,30.0,7.71,5,54,4,3,0,66,0,1817,8.28,"Action, Comedy, Romance","meiji kenkaku romantan tells, former assassin temporarily ceases, ten peaceful years since, stumbles across kaoru kamiya, battousai still strikes terror, legendary assassin known, bakumatsu era lived, kaoru allows, final years, war veterans, wandering swordsman, vowing never, unmatched throughout, reformed killer, receiving help, present begin, one day, new ideals, mysteriously disappeared, merciless killer, mal rewrite, japanese revolution, impostor claiming, hitokiri battousai, cheerful attitude, bloodstained lifestyle, rurouni kenshin, kenshin himura, kenshin dedicates, kendo dojo, battousai, battousai, kenshin, kenshin, dojo, written, weak, uphold, unbeknownst, travels, threatened, strong, strives, story, stay, sins, saving, save, repent, protecting, peak, past, need, mention, living, kill, however, hearts, feared, enemies, emerge, effort, country, able, abandoned",TV,94.0,"Jan 10, 1996 to Sep 8, 1998",winter,Finished Airing,"Aniplex, SME Visual Works, Fuji TV","Gallop, Studio Deen",Manga,25.0,PG-13 - Teens 13 or older,308,467,10254,243398,512471,long,long,high
,,30.0,7.71,5,54,4,3,0,66,0,1817,6.24,"Action, Drama, Romance, Supernatural","old high school student, without running afoul, younger sister, true destiny, strange times, mysterious beings, leader alexiel, hell threatens, eternal conflict, bullying seniors, setsuna struggles, setsuna mudo, demons claim, angels say, setsuna, demons, angels, year, war, trying, sees, sara, reincarnation, reignite, professing, prepared, month, love, life, led, know, keeping, identity, help, heaven, head, god, get, ambushed, 16",OVA,3.0,"May 25, 2000 to Aug 25, 2000",,Finished Airing,"Bandai Visual, Lantis, Audio Tanaka",HAL Film Maker,Manga,29.0,R+ - Mild Nudity,8674,3328,187,27559,51190,long,short,low
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,8.75,"Action, Award Winning, Sci-Fi","odd child edward wong hau pepelu tivrusky iv, jet black pursue criminals throughout space, beautiful con artist faye valentine, tough bounty hunters, maniacal plot continues, bioengineered welsh corgi, spike must choose, jet manages, year 2071, troubled memories, taking care, settlements like, old wounds, newfound family, new societies, mal rewrite, intergalactic outlaws, humble living, growing number, expanded across, drug use, developing bonds, colorful cast, aloof demeanor, spike spiegel, violent past, criminals, bebop crew, spike, spike, spike, past, bebop, written, working, weight, unravel, timeless, theft, surface, ship, rival, revenge, planets, plagued, murder, menace, meanwhile, make, lives, life, joined, hunted, humanity, haunted, goofy, galaxy, filling, ein, earth, duo, disrupted, crime, catch, beneath",TV,26.0,"Apr 3, 1998 to Apr 24, 1999",spring,Finished Airing,"Bandai Visual, Victor Entertainment, Audio Planning U",Sunrise,Original,24.0,R - 17+ (violence & profanity),48,42,86189,1013780,1963589,standard,long,high
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,8.38,"Action, Sci-Fi","whopping three hundred million woolong price, pursue different leads across alba city, oil tanker suddenly explode, strange disease spreading, often unlucky crew, fairly worthless target, causing mass hysteria, casualties mount due, bounty hunters could, another bounty —, bebop crew springs, another day, supposed perpetrator, scheme involving, reaches much, ragtag team, pharmaceutical company, money problems, mal rewrite, individual investigations, followed closely, bebop, written, witnesses, stake, split, spike, solution, smoke, sight, routine, revealing, realized, plot, placed, mars, lives, life, jet, interrupted, however, head, faye, faye, ein, edward, discover, cover, chasing, blast, action",Movie,1.0,"Sep 1, 2001",,Finished Airing,"Sunrise, Bandai Visual",Bones,Original,115.0,R - 17+ (violence & profanity),210,638,1693,224353,396100,long,short,high
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,7.59,"Action, Comedy, Sci-Fi","kurz weber must secretly protect kaname chidori —, unconsciously holds breakthrough scientific knowledge, covert military institution using state, actions frequently make kaname suspicious, poor social skills lead, superior officer melissa mao, vicious mastermind behind, attract unnecessary attention, combat terrorist operations, sergeants sousuke sagara, ensure kaname, terrorist ambush, kurz, sousuke enrolls, sousuke abandons, complicates sousuke, whispered ""—, teenage girl, specialized team, sensitive mission, organizations pursuing, militaristic upbringing, mal rewrite, kaname, intelligence agencies, high school, earnest attempts, difficult adjustment, closely monitor, civilian life, art technology, melissa, written, task, safety, remotely, recognizing, orders, one, mithril, however, fulfill, duty, despite, considered, command, classmates, assist, assigns, assault, abilities",TV,24.0,"Jan 8, 2002 to Jun 18, 2002",winter,Finished Airing,"Kadokawa Shoten, KlockWorx",Gonzo,Light novel,24.0,R - 17+ (violence & profanity),1640,466,4419,246955,514078,standard,long,medium
Male,1988-01-25,73.1,8.06,11,94,11,2,20,138,7,4374,8.27,"Action, Award Winning, Mystery, Sci-Fi, Suspense","parties — including section 6 — start, public security section 9, willed major motoko kusanagi, section 9 spearheads, various philosophical questions, technologically advanced metropolis, shift toward globalization, mysterious hacker known, extremely complicated nature, dangerous threats following, motoko soon realizes, almost entirely robotic, puppet master themself, puppet master ,"", puppet master, robotic parts, year 2029, victims stripped, subordinates follow, mal rewrite, like many, incredible power, great improvements, get involved, enigmatic criminal, combating corruption, niihama city, futuristic world, case involving, motoko, world, city, case, written, trail, trail, terrorism, strong, responsible, replace, provide, pondering, one, none, memories, meaning, limbs, life, leaves, interconnected, giving, forcing, ever, due, cybernetics, confront, citizens, body, become, answers, able",Movie,1.0,"Nov 18, 1995",,Finished Airing,"Bandai Visual, Kodansha",Production I.G,Manga,82.0,R+ - Mild Nudity,321,340,13616,346480,670475,long,short,medium
